Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Genes
CUSTOM47281618358528	GOBP_NUCLEAR_TRANSPORT	16/124	0.4941146211165759	0.9964544870876761	1.0556014010379418	TARDBP;GSK3B;RGPD4;GAS6;RANBP17;YTHDC1;CABP1;PKD1;STRADA;TCF7L2;FRAT1;RSRC1;RGPD3;PRICKLE1;FGF9;BCL3
CUSTOM47281618358528	GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	7/103	0.9802555507503756	0.9974064497845417	0.573480228211686	ERCC4;PXDNL;DCP1A;DIS3L2;DCPS;TDP2;DCLRE1A
CUSTOM47281618358528	GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	1/10	0.738781508444311	0.9964544870876761	1.1370743199828657	CMPK1
CUSTOM47281618358528	GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	11/78	0.3888506929897657	0.9964544870876761	1.1677593186224546	EIF5A2;HNRNPA1L2;RANBP17;YTHDC1;SRSF1;SLC35C1;ARC;SLC25A17;SLC25A5;SLC25A36;SLC35A4
CUSTOM47281618358528	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	MTAP
CUSTOM47281618358528	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	4/13	0.06972550952957526	0.9964544870876761	2.6601503759398497	UPP1;CDADC1;ENTPD4;MTAP
CUSTOM47281618358528	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	2/6	0.16767885686019657	0.9964544870876761	3.065956054950552	CMPK1;AK2
CUSTOM47281618358528	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	28/245	0.7338541941253394	0.9964544870876761	0.9216215452882235	ELOVL4;CMPK1;ACSL6;ACSF3;MPP1;MAGI3;MTAP;EXTL2;PANK1;UPP1;OGDHL;NT5M;PPARGC1A;AK2;ATP5F1A;ZBTB7A;NOS2;SPHK2;RORA;SLC25A12;PDE4A;RRM2B;NUDT8;GUCA2B;ENTPD4;TIGAR;ADCY9;CDADC1
CUSTOM47281618358528	GOBP_NUCLEOBASE_METABOLIC_PROCESS	1/23	0.9545078436347048	0.9964544870876761	0.5072251108488309	CMPK1
CUSTOM47281618358528	GOBP_NUCLEOBASE_TRANSPORT	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	SLC25A5
CUSTOM47281618358528	GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	DDX11
CUSTOM47281618358528	GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I	2/4	0.07944353191284875	0.9964544870876761	4.429714857428714	TCOF1;DDX11
CUSTOM47281618358528	GOBP_NUCLEOLUS_ORGANIZATION	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	DDX11
CUSTOM47281618358528	GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	4/28	0.4742305249982188	0.9964544870876761	1.2576968737633558	ELOVL4;ACSF3;ACSL6;PANK1
CUSTOM47281618358528	GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	NUDT8
CUSTOM47281618358528	GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	5/48	0.7372651510068596	0.9964544870876761	0.9019247779599733	ELOVL4;ACSF3;ACSL6;PANK1;NUDT8
CUSTOM47281618358528	GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	3/10	0.12059572332645603	0.9964544870876761	2.658487731597396	UPP1;CDADC1;MTAP
CUSTOM47281618358528	GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS	2/7	0.21604495130570012	0.9964544870876761	2.6568284142071037	CMPK1;AK2
CUSTOM47281618358528	GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	ENTPD4
CUSTOM47281618358528	GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	9/53	0.21481653842806375	0.9964544870876761	1.417071964970927	CMPK1;RRM2B;AK2;MPP1;ZBTB7A;MAGI3;ENTPD4;TIGAR;OGDHL
CUSTOM47281618358528	GOBP_NUCLEOSIDE_METABOLIC_PROCESS	3/29	0.7239871769769178	0.9964544870876761	0.9439837722685723	UPP1;CDADC1;MTAP
CUSTOM47281618358528	GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	2/21	0.7604303288148159	0.9964544870876761	0.9251718882697163	CMPK1;UPP1
CUSTOM47281618358528	GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	2/11	0.4104131673314905	0.9964544870876761	1.7318441829610458	NT5M;UPP1
CUSTOM47281618358528	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	6/40	0.3878465499029741	0.9964544870876761	1.279033428204699	CMPK1;NT5M;AK2;MPP1;MAGI3;UPP1
CUSTOM47281618358528	GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION	2/6	0.16767885686019657	0.9964544870876761	3.065956054950552	CMPK1;AK2
CUSTOM47281618358528	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	15/110	0.4076684576298249	0.9964544870876761	1.1181195001295774	ELOVL4;CMPK1;ACSL6;ADCY9;ACSF3;RRM2B;PPARGC1A;AK2;GUCA2B;ATP5F1A;NOS2;PANK1;SPHK2;UPP1;SLC25A12
CUSTOM47281618358528	GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	5/44	0.6627804772426047	0.9964544870876761	0.9834927865506802	PDE4A;NT5M;ENTPD4;UPP1;NUDT8
CUSTOM47281618358528	GOBP_NUCLEOSIDE_SALVAGE	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	MTAP
CUSTOM47281618358528	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	5/32	0.3744941585090282	0.9964544870876761	1.3486664865490756	CMPK1;PPARGC1A;ATP5F1A;SPHK2;SLC25A12
CUSTOM47281618358528	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	7/47	0.37630185930444365	0.9964544870876761	1.2584742398983886	CMPK1;RRM2B;PPARGC1A;ATP5F1A;ENTPD4;SPHK2;SLC25A12
CUSTOM47281618358528	GOBP_NUCLEOSOME_ASSEMBLY	4/22	0.29549199333244036	0.9964544870876761	1.5942857142857143	CHAF1A;ITGB3BP;SMARCA5;NAP1L2
CUSTOM47281618358528	GOBP_NUCLEOSOME_MOBILIZATION	2/6	0.16767885686019657	0.9964544870876761	3.065956054950552	UCHL5;SMARCA5
CUSTOM47281618358528	GOBP_NUCLEOSOME_ORGANIZATION	7/35	0.14138834274121695	0.9964544870876761	1.6864232150064793	ARID2;ITGB3BP;UCHL5;SMARCA5;SMARCD2;CHAF1A;NAP1L2
CUSTOM47281618358528	GOBP_NUCLEOSOME_POSITIONING	1/1	0.12554872695298577	0.9964544870876761	7.968515742128935	SMARCA5
CUSTOM47281618358528	GOBP_NUCLEOTIDE_EXCISION_REPAIR	2/18	0.6799511937573359	0.9964544870876761	1.075605370252694	ERCC4;USP45
CUSTOM47281618358528	GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	ERCC4
CUSTOM47281618358528	GOBP_NUCLEOTIDE_PHOSPHORYLATION	4/37	0.6999489588807535	0.9964544870876761	0.954766917293233	CMPK1;ZBTB7A;OGDHL;TIGAR
CUSTOM47281618358528	GOBP_NUCLEOTIDE_SALVAGE	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	UPP1
CUSTOM47281618358528	GOBP_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	1/12	0.8003309824831967	0.9964544870876761	0.9549025487256372	EXTL2
CUSTOM47281618358528	GOBP_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORT	2/5	0.12159525151571098	0.9964544870876761	3.6238573832370733	SLC35C1;SLC35A4
CUSTOM47281618358528	GOBP_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORT	3/12	0.1835824870809056	0.9964544870876761	2.2325688532799197	SLC25A5;SLC25A17;SLC25A36
CUSTOM47281618358528	GOBP_NUCLEOTIDE_TRANSPORT	3/18	0.3977808096041978	0.9964544870876761	1.5073556280366496	SLC25A5;SLC25A17;SLC25A36
CUSTOM47281618358528	GOBP_NUCLEUS_ORGANIZATION	7/53	0.504697115267585	0.9964544870876761	1.1164911687176668	DDX11;TARDBP;SRPK1;SPAG4;SYNE1;PRKCB;PDCD6IP
CUSTOM47281618358528	GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	EXTL2
CUSTOM47281618358528	GOBP_N_ACYLETHANOLAMINE_METABOLIC_PROCESS	2/4	0.07944353191284875	0.9964544870876761	4.429714857428714	NAPEPLD;GDPD1
CUSTOM47281618358528	GOBP_N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	NAPEPLD
CUSTOM47281618358528	GOBP_N_GLYCAN_PROCESSING	3/14	0.2530459060959832	0.9964544870876761	1.924144837946575	ST8SIA1;MAN1C1;ST8SIA5
CUSTOM47281618358528	GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	NAA16
CUSTOM47281618358528	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	NAA16
CUSTOM47281618358528	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	1/11	0.7716183425605219	0.9964544870876761	1.038067922560459	NAA16
CUSTOM47281618358528	GOBP_ODONTOGENESIS	3/50	0.959615877433422	0.9964544870876761	0.5499784329960287	ADAMTS5;ADM;RELT
CUSTOM47281618358528	GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	2/34	0.9389323511948919	0.9964544870876761	0.5756138939034735	ADM;RELT
CUSTOM47281618358528	GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS	1/9	0.7012287711219787	0.9964544870876761	1.2569241694942002	ADM
CUSTOM47281618358528	GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	3/55	0.975678200489575	0.9974064497845417	0.5001150374209964	ADM;ALDH1A3;SCP2
CUSTOM47281618358528	GOBP_OLFACTORY_LOBE_DEVELOPMENT	1/16	0.8833646884656534	0.9964544870876761	0.7230475671255281	SEMA7A
CUSTOM47281618358528	GOBP_OLIGODENDROCYTE_DEVELOPMENT	2/19	0.7089788447685603	0.9964544870876761	1.0203178512333089	CNTNAP1;B4GALT6
CUSTOM47281618358528	GOBP_OLIGODENDROCYTE_DIFFERENTIATION	5/42	0.6207870488913065	0.9964544870876761	1.030034532628907	CDKN2C;NRG1;B4GALT6;CNTNAP1;ZNF365
CUSTOM47281618358528	GOBP_OLIGODENDROCYTE_PROGENITOR_PROLIFERATION	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	EMX1
CUSTOM47281618358528	GOBP_OLIGOPEPTIDE_TRANSPORT	1/11	0.7716183425605219	0.9964544870876761	1.038067922560459	ABCC1
CUSTOM47281618358528	GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	1/10	0.738781508444311	0.9964544870876761	1.1370743199828657	ST3GAL6
CUSTOM47281618358528	GOBP_OLIGOSACCHARIDE_METABOLIC_PROCESS	4/22	0.29549199333244036	0.9964544870876761	1.5942857142857143	ST8SIA1;BRAF;ST3GAL6;ST8SIA5
CUSTOM47281618358528	GOBP_ONE_CARBON_METABOLIC_PROCESS	2/22	0.7830699831807673	0.9964544870876761	0.8839419709854928	CA13;MAT2B
CUSTOM47281618358528	GOBP_OOCYTE_CONSTRUCTION	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	TDRD1
CUSTOM47281618358528	GOBP_OOCYTE_DIFFERENTIATION	2/24	0.8227637032892492	0.9964544870876761	0.8115792590172637	TDRD1;SOHLH1
CUSTOM47281618358528	GOBP_OOGENESIS	6/40	0.3878465499029741	0.9964544870876761	1.279033428204699	PTX3;YTHDC1;MARF1;TAF4B;TDRD1;SOHLH1
CUSTOM47281618358528	GOBP_OPSONIZATION	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	PTX3
CUSTOM47281618358528	GOBP_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	ALDH1A3
CUSTOM47281618358528	GOBP_OPTIC_NERVE_DEVELOPMENT	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	KCNA2
CUSTOM47281618358528	GOBP_OPTIC_NERVE_MORPHOGENESIS	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	KCNA2
CUSTOM47281618358528	GOBP_ORGANELLE_ASSEMBLY	48/388	0.5688017463890426	0.9964544870876761	0.9931485909461788	CFL2;RILP;DDX3X;SLITRK3;TRIM37;MAP1LC3B;ONECUT2;LRRC49;TNF;TBC1D19;TRAF3IP1;EIF2A;PIKFYVE;BBS7;TBC1D30;TBC1D16;MAP9;IL1RAP;CCDC136;TMEM237;C9orf72;CEP152;GSK3B;CCDC39;ATG16L1;AHI1;HPS1;SPAG16;HYLS1;EHD2;C2CD3;CCNO;RPGR;VPS36;RALB;SIX4;SCLT1;NEB;CDS1;RAB3GAP2;ATG4D;DNAAF2;WDPCP;PDCD6IP;TTBK2;IQUB;STARD9;TTC39C
CUSTOM47281618358528	GOBP_ORGANELLE_DISASSEMBLY	6/48	0.5701059145475335	0.9964544870876761	1.0669818306088739	MAP1LC3B;CAMKK2;CISD2;ATG4D;TIGAR;SLC25A5
CUSTOM47281618358528	GOBP_ORGANELLE_FISSION	21/192	0.7838618767189601	0.9964544870876761	0.8863871467645053	CCNB1IP1;MTFP1;ERCC4;DDHD2;CDKN1B;MYO19;TNF;SPHK1;SMARCA5;SMC2;DIS3L2;MAP9;MARF1;SYCP2;RAD54B;DSCC1;PLCB1;RMI1;PDS5B;PDCD6IP;PINX1
CUSTOM47281618358528	GOBP_ORGANELLE_FUSION	8/69	0.6502088230384702	0.9964544870876761	0.9730623151202239	VAMP1;VAV3;SPHK1;PIKFYVE;STX1B;BAK1;CPLX1;TBC1D4
CUSTOM47281618358528	GOBP_ORGANELLE_LOCALIZATION	27/236	0.7289185303312329	0.9964544870876761	0.9232522343002374	C17orf75;ACTN4;MYO19;BICDL2;TRIP11;NEFL;PLEKHM2;KCNB1;FAM83D;BBS7;MYO15A;SYNDIG1;SPHK2;SHROOM2;MGARP;NEFH;TRAK2;FES;CHGA;RALB;PDCD6IP;PDZD8;STX1B;CCDC186;PINX1;KIF5A;IFFO1
CUSTOM47281618358528	GOBP_ORGANELLE_MEMBRANE_FUSION	7/55	0.5457349374403877	0.9964544870876761	1.0759854877501935	VAMP1;VAV3;SPHK1;PIKFYVE;STX1B;CPLX1;TBC1D4
CUSTOM47281618358528	GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	6/35	0.2714592829736793	0.9964544870876761	1.4600986127715565	BICDL2;MGARP;NEFH;NEFL;TRAK2;KIF5A
CUSTOM47281618358528	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	16/147	0.7669636787452878	0.9964544870876761	0.8883884116296469	ELOVL4;ACSF3;GLS2;LIAS;MGST2;OSBPL6;SCP2;ABCD2;PECR;BCAT1;SDSL;MTAP;NR1H2;OSBPL1A;SLC25A12;ALDH1A3
CUSTOM47281618358528	GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	13/104	0.5517169482792104	0.9964544870876761	1.028461275965469	ACSF3;GLS2;ABCD2;SCP2;SDSL;PPARD;KYAT1;SLC25A17;IRS1;NOS2;CRABP1;NUDT8;PHYH
CUSTOM47281618358528	GOBP_ORGANIC_ACID_METABOLIC_PROCESS	41/388	0.9038001205018092	0.9964544870876761	0.843614269434155	ELOVL4;ACSF3;GLS2;ACSL6;NAT8L;OSBPL6;SDSL;PPARD;IRS1;MTAP;SCP2;CRABP1;OSBPL1A;ABCD2;ALDH1A3;OGDHL;SIRT4;LIAS;MGST2;PPARGC1A;ZBTB7A;KYAT1;SLC25A17;PNKD;NOS2;SLC25A12;CS;PECR;ATP8B1;ABCC1;NR1H2;NUDT8;PHYH;RIMKLA;BCAT1;SLC39A8;UCP3;L2HGDH;TIGAR;NOX4;ZADH2
CUSTOM47281618358528	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	12/71	0.174024845702744	0.9964544870876761	1.3962162143061587	MPC1;TNF;SLC47A1;SLC38A2;ABCC1;SLC5A6;SLC38A11;SLC16A7;SLC38A1;ABCD2;SLC7A8;SLC25A12
CUSTOM47281618358528	GOBP_ORGANIC_ACID_TRANSPORT	19/145	0.45815321789328095	0.9964544870876761	1.0678681041945384	PLA2R1;SLC47A1;PPARD;ABCD2;CRABP1;TNF;SLC5A6;SLC25A17;SLC19A2;SLC16A7;SLC25A12;ATP8B1;MPC1;ABCC1;SV2A;SLC7A8;SLC38A2;SLC38A11;SLC38A1
CUSTOM47281618358528	GOBP_ORGANIC_ANION_TRANSPORT	22/154	0.29020814788423943	0.9964544870876761	1.1625953404005411	PLA2R1;SLC47A1;SLC4A9;TNF;SLC5A6;SLC25A17;SLC19A2;NOS2;SLC16A7;SLC25A12;ATP8B1;MPC1;SLCO4A1;ABCC1;SV2A;SLC7A8;SLC25A5;SLC4A8;SLC38A2;SLC39A8;SLC38A1;SLC16A6
CUSTOM47281618358528	GOBP_ORGANIC_CATION_TRANSPORT	5/17	0.052496004794570214	0.9964544870876761	2.50939717582969	SLC47A1;SLC38A2;SLC25A17;SLC19A2;SLC7A8
CUSTOM47281618358528	GOBP_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	27/204	0.4150894465531165	0.9964544870876761	1.0721378024715829	CPEB3;DCP1A;MTAP;CSDC2;UPP1;LIN28B;NT5M;KYAT1;DIS3L2;PDE4A;AGO1;FASTKD1;ABCC1;HSD11B1;DND1;CTIF;DCPS;NUDT8;MTPAP;SECISBP2;TARDBP;FXR1;FASTKD5;ENTPD4;ELAVL4;CDADC1;STS
CUSTOM47281618358528	GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	12/122	0.8546654052159733	0.9964544870876761	0.809675057491415	MC1R;IP6K2;SPTSSB;TNF;SPHK1;OSBPL6;ABCG4;NFKB1;OPN3;SCP2;SPHK2;OSBPL1A
CUSTOM47281618358528	GOBP_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	1/35	0.9909618651313632	0.999081370053968	0.33526194649154295	GK
CUSTOM47281618358528	GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS	32/256	0.5400429117344964	0.9964544870876761	1.0086135917410857	IP6K2;OSBPL6;OPN3;PPARD;SOAT1;GDPD1;SCP2;MOGAT2;OSBPL1A;ALDH1A3;ITPK1;SPTSSB;TNF;SPHK1;NFKB1;PNKD;TTC39B;SPHK2;GK;SLC25A12;PECR;CLN6;MC1R;ATP8B1;PLCB1;ABCG4;APOL2;NAPEPLD;ITGB2;GRIN2A;MOGAT1;TIGAR
CUSTOM47281618358528	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	21/124	0.0925025417693071	0.9964544870876761	1.3824947930426448	OSBPL6;GALR1;SOAT1;SCP2;OSBPL1A;OSBP2;KCNB1;NFKB1;SLC16A7;TTC39B;SYT3;KCNA2;ATP8B1;EEPD1;STARD5;ABCG4;SYT2;CHGA;NR1H2;GRAMD1B;SYT12
CUSTOM47281618358528	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	93/697	0.27248388748232955	0.9964544870876761	1.0736556180872405	GLS2;MAN1C1;HS3ST1;MTAP;EXTL2;UGCG;PPARGC1A;EIF4E1B;XYLT2;NECAB3;TNIP1;RPS6KA3;AGO1;PLCB1;SPNS2;BCAT1;RAB3GAP2;ST8SIA1;GPLD1;BCL3;ELOVL4;EIF5;DDX3X;DCP1A;SOAT1;PANK1;UPP1;PCSK1;EIF2A;ATP5F1A;NOS2;ABTB1;FECH;SLC25A12;HS3ST5;TCOF1;GFM1;CTIF;PASK;SLC39A8;ATG16L1;SLC25A37;ELAVL4;NCK2;CMPK1;ACSL6;ST8SIA5;ABCB7;EIF4E3;HMBS;SPTSSB;TRIP11;ST3GAL6;SPHK1;AK2;SPHK2;RPL15;TMEM14C;PXYLP1;SLC35C1;DND1;DCPS;EIF4E2;TMEM59;EIF5A2;B4GALT6;SECISBP2;RWDD1;TCF7L2;ZDHHC2;ST3GAL5;ADCY9;ACSF3;CPEB3;SDSL;MGST2;CKMT1B;TNF;NFKB1;GOLPH3;POGLUT1;DIS3L2;MKNK2;METTL17;TMTC4;PURA;TARDBP;ITM2A;FXR1;CDS1;GUCA2B;NAGPA;ZNF385A
CUSTOM47281618358528	GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	64/555	0.7927838819747559	0.9964544870876761	0.9187989198919893	GLS2;HECW1;FBXO9;USP45;SDSL;RILP;USP13;CDKN1B;MTAP;RFPL1;GLMN;UPP1;ZRANB1;SORL1;PRSS16;IDS;RMND5A;ABHD17B;ABHD17A;TNF;NT5M;CLGN;PSMD6;SPHK1;FAM83D;BBS7;USP28;UBAP1L;RNF168;KYAT1;CTSC;PRICKLE1;NOS2;USP31;CCDC115;NGLY1;CLN6;PDE4A;NRG1;GSK3B;ADAMTS13;ABCC1;NUB1;PKD1;IDE;GRIN2A;LAPTM4B;NUDT8;FBXO33;VPS36;USP33;UCHL5;OVGP1;ARIH2;SH3RF2;ZDHHC2;KLHL20;GPLD1;ENTPD4;SOCS5;PDCD6IP;UBAP1;CDADC1;ANKRD9
CUSTOM47281618358528	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	31/244	0.5012645673838024	0.9964544870876761	1.0260949545329554	PI4K2A;ELOVL4;IP6K2;CMPK1;ACSL6;ACSF3;PPARD;PANK1;UPP1;PIP5KL1;CKMT1B;PPARGC1A;PIKFYVE;AK2;ATP5F1A;NOS2;SPHK2;GK;SLC25A12;INPP5F;GPAT3;RRM2B;AGPAT3;LPCAT4;CDS1;GUCA2B;PIK3CB;PIK3CA;SOCS5;ADCY9;EFR3A
CUSTOM47281618358528	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	10/80	0.5569770439200229	0.9964544870876761	1.0384134710254556	PDE4A;NT5M;PLCB1;INPP5F;NAPEPLD;ENTPD4;GDPD1;GPCPD1;UPP1;NUDT8
CUSTOM47281618358528	GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	8/66	0.5986117819228854	0.9964544870876761	1.017345830605704	ATP8B1;XKR9;XKR6;ABCC1;SLC25A17;SCP2;SLC25A5;SLC25A36
CUSTOM47281618358528	GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	51/410	0.5526380351195141	0.9964544870876761	0.998308474096267	ELOVL4;ACSF3;ACSL6;IP6K2;CMPK1;PI4K2A;MPP1;PPARD;MAGI3;GDPD1;PANK1;GPCPD1;UPP1;OGDHL;ITPK1;PIP5KL1;CKMT1B;NT5M;PPARGC1A;PIKFYVE;AK2;ATP5F1A;PLCD4;ZBTB7A;NOS2;SPHK2;RORA;GK;INPP5F;SLC25A12;GPAT3;PDE4A;RRM2B;PLCB1;PIP4P2;TIGAR;NAPEPLD;NR1H2;AGPAT3;LPCAT4;NUDT8;TMEM86B;CDS1;GUCA2B;PIK3CB;PIK3CA;GPLD1;ENTPD4;SOCS5;ADCY9;EFR3A
CUSTOM47281618358528	GOBP_ORGAN_GROWTH	9/68	0.48719207021739447	0.9964544870876761	1.104668223353987	SAV1;ECM1;PIM1;FGF7;ARID2;JARID2;AR;CITED2;FGF9
CUSTOM47281618358528	GOBP_ORGAN_INDUCTION	1/10	0.738781508444311	0.9964544870876761	1.1370743199828657	AR
CUSTOM47281618358528	GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE	2/4	0.07944353191284875	0.9964544870876761	4.429714857428714	NOS2;IFNLR1
CUSTOM47281618358528	GOBP_OSSIFICATION	16/193	0.9776144032943075	0.9974064497845417	0.6732151074298255	COL6A1;KREMEN1;GSK3B;TNF;CHRD;ECM1;PPARGC1B;SOST;SEMA7A;SLC8A1;GPLD1;ANKH;FGF9;ZBTB16;ESRRA;RORB
CUSTOM47281618358528	GOBP_OSTEOBLAST_DIFFERENTIATION	8/106	0.9645000208986924	0.9964544870876761	0.6320307349886941	COL6A1;TNF;GSK3B;CHRD;SEMA7A;FGF9;ESRRA;RORB
CUSTOM47281618358528	GOBP_OSTEOCLAST_DIFFERENTIATION	4/42	0.790867441879803	0.9964544870876761	0.8419106590004423	PPARGC1B;MAFB;ESRRA;TNF
CUSTOM47281618358528	GOBP_OTIC_VESICLE_DEVELOPMENT	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	AHI1
CUSTOM47281618358528	GOBP_OTOLITH_DEVELOPMENT	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	TTC39C
CUSTOM47281618358528	GOBP_OUTER_DYNEIN_ARM_ASSEMBLY	2/10	0.36325413513925914	0.9964544870876761	1.897019938540699	DNAAF2;LRRC49
CUSTOM47281618358528	GOBP_OUTFLOW_TRACT_MORPHOGENESIS	1/44	0.9973150278222129	0.999081370053968	0.2671529403837407	CITED2
CUSTOM47281618358528	GOBP_OVARIAN_FOLLICLE_DEVELOPMENT	3/28	0.7010983176698884	0.9964544870876761	0.9772290013968321	GNRH1;PTX3;GAS2
CUSTOM47281618358528	GOBP_OVULATION	1/13	0.8254369599358337	0.9964544870876761	0.8840579710144928	GAS2
CUSTOM47281618358528	GOBP_OVULATION_CYCLE	2/38	0.96088509132913	0.9964544870876761	0.5155499827835996	PTX3;GAS2
CUSTOM47281618358528	GOBP_OVULATION_CYCLE_PROCESS	2/21	0.7604303288148159	0.9964544870876761	0.9251718882697163	PTX3;GAS2
CUSTOM47281618358528	GOBP_OXIDATIVE_PHOSPHORYLATION	8/47	0.2314612799438481	0.9964544870876761	1.4277064074378194	BID;TNF;SDHAF2;ATP5F1A;NDUFS1;ISCU;COX7A1;SDHC
CUSTOM47281618358528	GOBP_P38MAPK_CASCADE	2/28	0.8831323388865049	0.9964544870876761	0.6973223453832179	SPHK1;RELL2
CUSTOM47281618358528	GOBP_PALLIUM_DEVELOPMENT	9/85	0.7562861293187213	0.9964544870876761	0.8831234256926952	KCNA1;GSK3B;NEFL;PLCB1;SLC38A2;POU3F2;FGF13;TBR1;EMX1
CUSTOM47281618358528	GOBP_PANCREAS_DEVELOPMENT	6/32	0.20632480381668394	0.9964544870876761	1.595479658463084	ONECUT2;PCSK1;GSK3B;CCDC39;TCF7L2;BAK1
CUSTOM47281618358528	GOBP_PANCREATIC_JUICE_SECRETION	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	NR1H2
CUSTOM47281618358528	GOBP_PARANODAL_JUNCTION_ASSEMBLY	2/4	0.07944353191284875	0.9964544870876761	4.429714857428714	CNTNAP1;EPB41L3
